,id,kw_location,time_location,created_date,period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,year,month
6715,6751,US,UK,2023-04-06 08:05:03,Morning,Bob Lee,Real Madrid,Christopher Lloyd,Barcelona,Manchester United,Tornado,Tricia Cotham,FC Barcelona,Brewers,American Idol Katy Perry,Bucks,Phoenix Suns,Lewis Capaldi,Bulls,Masters Par 3 Contest,Las Vegas Raiders,Rangers,Tucker Carlson,Pharrell Williams,Wi election results,2023,4
6716,6752,UK,UK,2023-04-06 08:05:03,Morning,FC Barcelona,Joe Fournier,Man United vs Brentford,West Ham vs Newcastle,Nicola Sturgeon,Barcelona vs Real Madrid,Super Mario Movie,Frank Lampard,Lukaku,Lewis Capaldi,Ched Evans,Lizzo,Fleetwood Mac Christine McVie,Luis Enrique,Scott Benton,Lighthouse,Salcombe,Daniel Sturridge,Bob Lee,Passover,2023,4
6718,6754,DE,UK,2023-04-06 08:05:03,Morning,Japan,Israel,RB Leipzig gegen Dortmund,Real Madrid,VfB Stuttgart,Gründonnerstag,Chelsea,ING,Sportschau,Nürnberg,Berlusconi,Super Mario Bros. Film,Bayern Freiburg,Trump,Eintracht Frankfurt,ARD,Marteria,NATO,Paul Hogan,Freiburg,2023,4
6719,6755,FR,UK,2023-04-06 08:05:03,Morning,Annecy Toulouse,TFC,Barcelone \u2013 Real Madrid,Coupe de France,Greve jeudi 6 avril,MARIO FILM,Marlène Schiappa photos,Manchester United \u2013 Brentford,Thomas Bangalter,Berlusconi,Pierre Gagnaire,Bernard Cazeneuve,Elisabeth Borne syndicats,Messi,L'école de la vie,L'Auberge espagnole,Philippe Caverivière,Crise bancaire,Sandrine Bonnaire,Osasuna,2023,4
6720,6756,NL,UK,2023-04-06 08:05:03,Morning,Berlusconi,Podcast,Barcelona - Real Madrid,Bokito,Manchester United,Brand Sint-Oedenrode,Mario film,Tadic,Nick en Simon,Politie.nl,Leiden,Marcel van Roosmalen,Raad van State,Scheldeprijs,Mario Movie,Feyenoord-Ajax,Voorschoten,Trump,Stromae,Liverpool,2023,4
6721,6757,IT,UK,2023-04-06 08:05:03,Morning,Giovedì Santo,Sanna Marin,The Menu,Modena Volley,Brothers,Cittadella,Walter Zenga,Post Mortem,Ancelotti,Patrick Swayze,Berlusconi,Juve-Inter,Real Madrid,Perugia-Reggina,Manchester United-Brentford,Super Mario Bros. Il Film,Kurt Cobain,Gisele Bündchen,Jenny De Nucci,Chelsea,2023,4
6722,6758,AUS,UK,2023-04-06 08:05:03,Morning,Barcelona vs Real Madrid,Man United vs Brentford,West Ham vs Newcastle,Bob Lee,Nicola Sturgeon,Hanuman Jayanti 2023,Frank Lampard,Maundy Thursday,Lukas Gage,Grant Wahl,Rotten Tomatoes,US Masters 2023,Jack Crisp,Barbie movie,Book Depository,Chelsea vs Liverpool,Ken Wyatt,Viva Energy,Lewis Capaldi,Cleo Smith,2023,4
6724,6760,US,UK,2023-04-06 18:58:04,Evening,Tyreek Hill,Clarence Thomas,Kevin Na,Taiwan,Frank Lampard,Don Lemon,HRT,Masters,Real Madrid,Bob Lee,Lizzo,Manchester United,76ers,Tornado,Bucks,Maundy Thursday,Tricia Cotham,American Idol Katy Perry,FC Barcelona,Brewers,2023,4
6725,6761,UK,UK,2023-04-06 18:58:04,Evening,Masters,Rory McIlroy,Platypus,Good Friday,Printworks,Happy easter,Wembley Stadium,Arthur's Seat,Dylan Mulvaney,Joe Fournier,FC Barcelona,Man United vs Brentford,Nicola Sturgeon,Barcelona vs Real Madrid,West Ham vs Newcastle,Frank Lampard,Super Mario Movie,Newcastle United,Lewis Capaldi,Lukaku,2023,4
6727,6763,DE,UK,2023-04-06 18:58:04,Evening,Karfreitag,Ostern,Limp Bizkit Konzert Frankfurt,Wunderland Kalkar,Elbtunnel Hamburg: Klimaaktivisten,Marc Terenzi,Japan,Israel,BVB,Real Madrid,VfB Stuttgart,Gründonnerstag,Wunsiedel Mädchen tot aufgefunden,Chelsea,Berlusconi,Nürnberg,Super Mario Bros. Film,Manchester United,Bayern Freiburg,Trump,2023,4
6728,6764,FR,UK,2023-04-06 18:58:04,Evening,Manifestation,La Rotonde Paris,Annecy Toulouse,Nantes,Picasso,Blackrock,Chlorothalonil,Lorie,Kylian Mbappé PSG,Dortmund,Ligue des droits de l'Homme,Coupe de France,Real Madrid,Greve jeudi 6 avril,Mario film,Thomas Bangalter,Berlusconi,Pierre Gagnaire,Philippe Caverivière,Bernard Cazeneuve,2023,4
6729,6765,NL,UK,2023-04-06 18:58:04,Evening,The Passion,Podcast,File,Radio 1,Berlusconi,Enzo Knol,Witte Donderdag,Tadic,Blijdorp,Nick en Simon,Politie.nl,Sophie Hermans,Marcel Van Roosmalen,Super Mario film,Raad van State,Feyenoord - Ajax,Ajax - Feyenoord,PSV,Voorschoten,Trump,2023,4
6730,6766,IT,UK,2023-04-06 18:58:04,Evening,Serie B,Giovedì Santo,Zuppa di cozze napoletana,Sanna Marin,Rottweiler,Val di Sole,Stefano Feltri,Jordan,Liga,Lecce-Napoli,Coldplay,Lorenzo Musetti,Modena Volley,Risultati Serie B,Brothers,Venerdì santo,The menu,Salernitana-Inter,Taiwan,Cittadella,2023,4
6731,6767,AUS,UK,2023-04-06 18:58:04,Evening,HRT,Masters,Brisbane vs Collingwood,Man United vs Brentford,Real Madrid,Good Friday,Storm vs Roosters,West Ham vs Newcastle,Platypus,Bob Lee,Frank Lampard,Nicola Sturgeon husband,What's open Good Friday,Maundy Thursday,Beef Netflix,Lukas Gage,SANFL,Kid Rock,Masters tee times,Jarryd Hayne news,2023,4
6733,6769,US,UK,2023-04-07 08:05:03,Morning,Masters,Tiger Woods,Jeremy Renner,Justin Jones Tennessee,Rory McIlroy,Good Friday,Coolio,Clarence Thomas,Tyreek Hill,Will Zalatoris,Kevin Na,Jordan Spieth,Lady Gaga Harley Quinn Joker 2,Michael K. Williams,Phil Mickelson,Holy Thursday,Miami Heat,Cam Newton,Israel,Happy Easter,2023,4
6734,6770,UK,UK,2023-04-07 08:05:03,Morning,North Korea nuclear war,Dreamland,Robert F Kennedy Jr,Daniel Radcliffe,Masters leaderboard,England vs Brazil,Rory McIlroy,Tesco opening times,John Lydon,Maundy Thursday,Good Friday,Arthur's Seat,Platypus,Wembley Stadium,Happy Easter,Dylan Mulvaney,Printworks,Women's World Cup,Beef Netflix,HRT,2023,4
6736,6772,DE,UK,2023-04-07 08:05:03,Morning,Karfreitag,Ostern,Marc Terenzi,Israel,BVB,Real Madrid,Dortmund,Berlusconi,VfB,Super Mario Bros. Film,Barca,Bayern Freiburg,Trump,NATO,Freiburg,Guide Michelin,DFB-Pokal,Deutschlandticket,Karfreitag,Militante Veganerin,2023,4
6737,6773,FR,UK,2023-04-07 08:05:03,Morning,Taiwan,Masters Augusta,Louise Bourgoin,Annecy Toulouse,La Rotonde Paris,Bilal Hassani,Mbappe,Michel Jonasz,Chlorothalonil,Blackrock,Picasso,Greenland,Leo mattei,Bruce Willis,Patrick Bouchitey,Barcelone,Didier Raoult,Jeanne du Barry,Manifestation Nantes,Ramsès II,2023,4
6738,6774,NL,UK,2023-04-07 08:05:03,Morning,Fentanyl,Guns N' Roses,The Passion,Goede Vrijdag,Enzo Knol,Podcast,File,RS-virus,Radio 1,Berlusconi,Fenerbahce,Coldplay,Barcelona,Klaassen,Nick en Simon,Politie.nl,Bokito overleden,Raad van State,Feyenoord-Ajax,Ajax - Feyenoord,2023,4
6739,6775,IT,UK,2023-04-07 08:05:03,Morning,Estrazione lotto 6 aprile 2023,Vicenza calcio,Eliminato quarta puntata serale Amici,Madonna di Trevignano,Serie B,1917,Buon Venerdì Santo,Giovedì Santo,Musetti,Venerdì Santo,Serie C,Val di Sole,Zuppa di cozze napoletana,Iron Man 3,Air film,Rottweiler,Teo Teocoli,Stefano Feltri,Autostrade,Liga,2023,4
6740,6776,AUS,UK,2023-04-07 08:05:03,Morning,AFL live,Brisbane weather,Good Friday Appeal,Weather radar,Rory McIlroy,Barton Highway crash,Fentanyl,Bottle shop,Jason Day,Radar,Good Friday 2023,Condell Park,Timothee Chalamet,Fish and Chips,Carlton,Binance Australia,The Portable Door,Starbucks,Andrew Bolt,North Korea nuclear,2023,4
6742,6778,US,UK,2023-04-07 18:58:03,Evening,Suns,Riley Gaines,Star Wars,Sixers,Red Flag Warning,Masters,Good Friday,Tennessee,Jeremy Renner,Coolio,Clarence Thomas,Tyreek Hill,Rory McIlroy,Will Zalatoris,Phil Mickelson,Holy Thursday,Happy Easter,Miami Heat,National Burrito Day,Sam Bennett,2023,4
6743,6779,UK,UK,2023-04-07 18:58:03,Evening,S Club 7 Paul,Fentanyl,Sheffield United,Championship,Good Friday 2023,Sheffield Wednesday,Millwall,Ipswich Town,National League,Wrexham,What is Good Friday,Notts County,Timothee Chalamet,Stoke City,Nicola Heywood-Thomas,North Korea nuclear war,Dreamland,Blackburn Rovers,Rotherham vs West Brom,Star Wars Celebration 2023,2023,4
6745,6781,DE,UK,2023-04-07 18:58:03,Evening,Helene Fischer,Herr der Ringe,The Voice Kids,Was ist Karfreitag,Coolio,Fast And Furious,Karfreitag,Israel,LoL,BVB,Real Madrid,RB Leipzig,Bayern Freiburg,Trump,NATO,Freiburg,Guide Michelin,DFB-Pokal,Deutschlandticket,Karfreitag,2023,4
6746,6782,FR,UK,2023-04-07 18:58:03,Evening,Pierre Palmade,Futuroscope,Coolio,Zaho de Sagazan,Pâques,Iris Mittenaere,Star Wars,Bison Futé,Taiwan,Chemin de croix,Masters Augusta,Louise Bourgoin,Paris-Roubaix,Maladie de Charcot,Jeremy Renner,Annecy Toulouse,La Rotonde Paris,Mbappe,Bilal Hassani,Michel Jonasz,2023,4
6747,6783,NL,UK,2023-04-07 18:58:03,Evening,FC Groningen,Coolio,Rico Verhoeven,Olcay Gulsen,Parijs-Roubaix,Typhoon,Joan Franka,Zoe Tauran,Demi van Wijngaarden,Goede Vrijdag,The Passion,Walibi,Podcast,Matthäus Passion,File,RS-virus,Radio 1,Berlusconi,Feyenoord - Ajax,Klaassen,2023,4
6748,6784,IT,UK,2023-04-07 18:58:03,Evening,Buona Pasqua,DAZN,Timothée Chalamet,Estrazione Lotto 6 aprile 2023,Probabili formazioni Serie A,Benedetta Porcaroli,Venerdì Santo immagini,Virna lisi,Auguri di buona Pasqua,Leao,Eliminato quarta puntata serale Amici,La passione di Cristo,Maurizio Ferrini,Madonna di Trevignano,Preghiera del Venerdì Santo,Entella,Parigi-Roubaix 2023,Pergolettese-Vicenza,Serie D,Serie A,2023,4
6749,6785,AUS,UK,2023-04-07 18:58:03,Evening,AFL live,Good Friday Appeal,Cowboys vs Dolphins,McDonald's,Weather radar,Fentanyl,Barton Highway crash,Bottle shop,Latrell Mitchell,The Portable Door,Condell Park,Radar,Rory McIlroy,Timothee Chalamet Kylie Jenner,Adelaide United,Matildas,Jason Day,Timothee Chalamet,Kevin Durant,Binance Australia,2023,4
6751,6787,US,UK,2023-04-08 08:05:02,Morning,Dallas Mavericks,University of Oklahoma,Phillies,Tesla,Star Wars,Hard-boiled eggs,Red Flag Warning,Orioles,Pittsburgh Pirates,Braves,Suns,National Beer Day,Tiny Beautiful Things,Tree falls at Masters,Sixers,Indiana Jones and the Dial of Destiny,Star Wars Celebration 2023,Stations of the Cross,Grease: Rise of the Pink Ladies,Masters,2023,4
6752,6788,UK,UK,2023-04-08 08:05:02,Morning,65,S Club 7 Paul,Burnley,Wrexham FC,Sunderland,Championship,Is Good Friday a Bank Holiday,Fentanyl,Sheffield United,Star Wars,Sheffield Wednesday,Blackburn Rovers,Huddersfield Town,Ipswich Town,Timothee Chalamet,Notts County,Millwall,Plymouth Argyle,Middlesbrough FC,Stoke City,2023,4
6754,6790,DE,UK,2023-04-08 08:05:02,Morning,Helene Fischer,DFB-Frauen,Was ist Karfreitag,The Portable Door,Karfreitag,Marc Terenzi,Israel,LoL,Real Madrid,RB Leipzig,Bayern Freiburg,Trump,NATO,Freiburg,Guide Michelin,DFB-Pokal,Deutschlandticket,Karfreitag,Militante Veganerin,Unfall Bad Langensalza,2023,4
6755,6791,FR,UK,2023-04-08 08:05:02,Morning,Baptiste Giabiconi,JNR,Lens \u2013 Strasbourg,France-Colombie,Futuroscope,Paques,Messmer,Coolio,Maïwenn Le Besco,Jeremy Renner accident,Maladie de Charcot,Adesanya,Serie A,Jusqu'ici tout va bien,Zaho de Sagazan,Star Wars,Benfica,Saint Levant,Philippe Bouvatier,Bison Futé,2023,4
6756,6792,NL,UK,2023-04-08 08:05:02,Morning,Benfica,FC Groningen,Graafschap,NAC,Coolio,Rico Verhoeven,Joan Franka,Parijs-Roubaix,Roda JC,Napoli,Helmond Sport,Beau,Files,Matthäus Passion,Radio 1,Feyenoord - Ajax,Klaassen,Raad van State,Feyenoord-Ajax,Ajax - Feyenoord,2023,4
6757,6793,IT,UK,2023-04-08 08:05:02,Morning,Renga,Lazio,Ac Milan,Olimpia Milano,Allerta meteo,Il Volo,Lakers  Suns,Brock Lesnar,Serie a,Napoli,Partite Serie A,Probabili formazioni,Biagio Antonacci,Calendario Serie A,Buona Pasqua,Campionato serie a,Dazn,Tel Aviv,Timothée Chalamet,Loris Karius,2023,4
6758,6794,AUS,UK,2023-04-08 08:05:02,Morning,S Club 7 Paul,Adelaide vs Fremantle,Star Wars,Serie A,Riley Gaines,Wrexham,65,Sam Bennett,Supreme Court Justice Clarence Thomas,Marjorie Greene,Harrison Ford,Lee Da-in,Vera Wang,Masters leaderboard,Good Friday Appeal,North Melbourne vs Carlton,McDonald's,Dolphins NRL,Fentanyl,Barton Highway crash,2023,4
6760,6796,US,UK,2023-04-08 18:58:03,Evening,Manchester United,Chelsea,Los Angeles Clippers,Tottenham,Travis Kelce,Oklahoma,Christian McCaffrey,Dallas Mavericks,University of Oklahoma,Star Wars,Phillies,Tesla,Deviled eggs recipe,Masters cut line,Tree falls at Masters,Orioles,Braves,Suns,Tiny Beautiful Things,National Beer Day,2023,4
6761,6797,UK,UK,2023-04-08 18:58:03,Evening,Man United vs Everton,Celtic vs Rangers,Celtic,Brentford vs Newcastle,Tottenham vs Brighton,Aston Villa,Gareth Richards comedian,Wolves vs Chelsea,Southampton vs Man City,West Ham,Fulham vs West Ham,Leicester City vs Bournemouth,Lars Mikkelsen,Robert Redford,Dortmund,Ant and Dec Saturday Night Takeaway,S Club 7 Paul,Burnley,Wrexham FC,Championship,2023,4
6763,6799,DE,UK,2023-04-08 18:58:03,Evening,Freiburg gegen Bayern,Dortmund gegen Union Berlin,Bayern Freiburg,Dynamo Dresden,Tel Aviv,Taiwan,Manchester United,Niki Lauda,Dallas Mavericks,Helene Fischer,Was ist Karfreitag,DFB-Frauen,Karfreitag,Israel,Real Madrid,RB Leipzig,Bayern Freiburg,Trump,NATO,Freiburg,2023,4
6764,6800,FR,UK,2023-04-08 18:58:03,Evening,Toulouse Sharks,Manchester United \u2013 Everton,Angers \u2013 Lille,Bordeaux \u2013 Bastia,Chelsea,Wolves \u2013 Chelsea,Chasse aux oeufs,Maiwenn,Baptiste Giabiconi,Alain-Fabien Delon,Paris-Roubaix femme,N'oubliez pas les paroles,AC Milan,Tottenham,Lens \u2013 Strasbourg,France-Colombie,Futuroscope,Messmer,Paris-Roubaix 2023,Maladie de Charcot,2023,4
6765,6801,NL,UK,2023-04-08 18:58:03,Evening,Chelsea,Future Cup,FC Groningen,Parijs-Roubaix,Graafschap,FC Utrecht,Rico Verhoeven,Roda JC,Napoli,Timothée Chalamet,Helmond Sport,Beau,Files,Radio 1,Feyenoord - Ajax,Klaassen,Raad van State,Feyenoord-Ajax,Ajax - Feyenoord,PSV,2023,4
6766,6802,IT,UK,2023-04-08 18:58:03,Evening,Udinese-Monza,Sampdoria-Cremonese,Atalanta  Bologna,Elena Di Cioccio,Renga,Manchester United-Everton,Lazio,Verona-Sassuolo,Pescara Calcio,Ken Loach,Taiwan,Ac Milan,Allerta meteo,Lorella Cuccarini,Olimpia Milano,Russell Crowe,Elon Musk,Maestra sospesa Ave Maria,Lakers  Suns,Wolverhampton-Chelsea,2023,4
6767,6803,AUS,UK,2023-04-08 18:58:03,Evening,Tottenham,Wolves vs Chelsea,Adesanya vs Pereira,S Club 7 Paul,Man United vs Everton,Sydney vs Port Adelaide,Broncos vs Raiders,Panthers vs Sea Eagles,Star Wars,Celtic vs Rangers,Western Bulldogs,Adelaide Crows,Serie A,Lars Mikkelsen,Wrexham,Riley Gaines,Sam Bennett,Supreme Court Justice Clarence Thomas,National League,Lee Da-in,2023,4
6769,6805,US,UK,2023-04-09 08:05:03,Morning,UFC,Taylor Swift,Jorge Masvidal,Real Madrid,Deviled eggs,Justin Thomas,Manchester United,PSG,Kevin Holland,Motley crue guitarist Mick Mars,Christiana Mall,Southampton vs Man City,Los Angeles Clippers,Adrian Yanez,Tottenham,Pelicans,América - Monterrey,Kyrie Irving,Wolves vs Chelsea,Minnesota Vikings,2023,4
6770,6806,UK,UK,2023-04-09 08:05:03,Morning,Taylor Swift,Jorge Masvidal,Happy Easter 2023!,Freddie Flintoff,Man United vs Everton,Celtic,Gareth Richards Comedian,Celtic vs Rangers,Brentford vs Newcastle,Tottenham vs Brighton,Southampton vs Man City,Aston Villa,Burt Bacharach,Wolves vs Chelsea,West Ham,Real Madrid vs Villarreal,Nicole Scherzinger,PSG,Burnley,Are shops open Easter Sunday,2023,4
6772,6808,DE,UK,2023-04-09 08:05:03,Morning,Frohe Ostern,Großbrand Hamburg,Hertha gegen RB Leipzig,HSV,Bayern Freiburg,Real Madrid,"Kimmich, Freiburg",Taiwan,Tel Aviv,BVB Union Berlin,1. FC Köln,Karfreitag,Israel,Real Madrid,RB Leipzig,Bayern Freiburg,Trump,NATO,Freiburg,Guide Michelin,2023,4
6773,6809,FR,UK,2023-04-09 08:05:03,Morning,Rue Tivoli Marseille,Loto 8 avril 2023,Arnaud Ducret,Galtier,Masvidal,Match PSG,PSG,Real Madrid \u2013 Villarreal,Toulouse - Sharks,PSG Nice,Angers \u2013 Lille,Manchester United \u2013 Everton,Taiwan,Chelsea,Chasse aux oeufs,Paris-Roubaix femme,Alain-Fabien Delon,Maiwenn,Baptiste Giabiconi,Drome,2023,4
6774,6810,NL,UK,2023-04-09 08:05:03,Morning,Queen,Taiwan,PSV - Excelsior,Vitesse,Real Madrid,Chelsea,Sparta,Edson da Graça,Roubaix,Limp Bizkit,FC Groningen,Parijs-Roubaix,FC Utrecht,Graafschap,De Graafschap,Timothée Chalamet,Files,Radio 1,Feyenoord - Ajax,Klaassen,2023,4
6775,6811,IT,UK,2023-04-09 08:05:03,Morning,Amici eliminato,Boris Becker,Mourinho,UFC,Resurrezione di Cristo,Solbakken,CASTEL DI SANGRO,Feralpisalò Triestina,Fiorentina-Spezia,Sampdoria-Cremonese,Atalanta-Bologna,VERONA-Sassuolo,Elena Di Cioccio,Real Madrid  Villarreal,Estrazione Lotto 8 aprile 2023,Lorella Cuccarini,Southampton-Manchester City,Marko Livaja,Manchester United-Everton,Supermercati aperti a Pasqua,2023,4
6776,6812,AUS,UK,2023-04-09 08:05:03,Morning,UFC,Taylor Swift,Happy easter,Happy Easter 2023!,Jorge Masvidal,Rob Font,PSG,Real Madrid vs Villarreal,What's open Easter Sunday,Tottenham vs Brighton,Southampton vs Man City,Kevin Holland,Wolves vs Chelsea,Essendon vs GWS,Bilby,Santiago Ponzinibbio,Easter message,Brentford vs Newcastle,What is Easter,S Club 7 Paul,2023,4
6778,6814,US,UK,2023-04-09 18:58:07,Evening,Arsenal,Demon Slayer season 3,Man City,Mötley Crüe guitarist Mick Mars,UFC,Taylor Swift,Real Madrid,Jorge Masvidal,Is Walmart open on Easter,Raul Rosas Jr,Plantar fasciitis,PSG,Manchester United,Chelsea,Deviled eggs,Christiana Mall,Pelicans,Justin Thomas,Southampton vs Man City,John Regan Ace Frehley,2023,4
6779,6815,UK,UK,2023-04-09 18:58:07,Evening,Liverpool vs Arsenal,Leeds United,Taylor Swift,Happy Easter,Jorge Masvidal,Co-op,Paris-Roubaix 2023,Shakur Stevenson,Taiwan,Freddie Flintoff,Easter Parade,Today's Wordle,Valverde,Dundee United,Ian Bairnson guitarist,Man United vs Everton,Celtic vs Rangers,Man City,Gareth Richards comedian,Easter,2023,4
6781,6817,DE,UK,2023-04-09 18:58:07,Evening,Frohe ostern,Hamburg Brand,Hertha BSC,Osterhase,Eintracht Frankfurt,Mickie Krause,Marco Reus,Führerschein,DFB-Pokal Auslosung,St. Pauli,VfL Bochum,Urbi et Orbi,Haaland,Fortuna Düsseldorf,Darmstadt 98,Romy Schneider,Osterspaziergang,Mindestlohn,Benjamin Ferencz,Bayern Freiburg,2023,4
6782,6818,FR,UK,2023-04-09 18:58:07,Evening,Marseille,Lyon \u2013 Rennes,Paques,Paris-Roubaix,Liverpool \u2013 Arsenal,Nantes \u2013 Monaco,La Rochelle rugby,Manchester City,Taiwan,Bernard LOISEAU,Ajaccio \u2013 Auxerre,Dimanche de paques,Galtier,Valverde,Masvidal,Lapin de paques,Olympique Lyonnais,Benoit Paire,Levani Botia,Claude François,2023,4
6783,6819,NL,UK,2023-04-09 18:58:07,Evening,Liverpool,Twente Cambuur,Hamburg,Willem II  VVV,Urbi et orbi,Boer zoekt Vrouw,Taiwan,Sanne Cant,Parijs-Roubaix,AZ - Sparta Rotterdam,Vitesse,Real Madrid,Make Up Your Mind,Sparta,Edson da Graça,Wolter Kroes,Marianne Vos,Limp Bizkit,FC Groningen,Parijs-Roubaix,2023,4
6784,6820,IT,UK,2023-04-09 18:58:07,Evening,Buona Pasqua,Parigi-Roubaix,Amici eliminato,Liverpool  Arsenal,Les Gold,Silvan,La passione di Cristo,Enrico Brignano,Eleonora Abbagnato,Pupo,Manchester City,Easter,Scoppio del carro Pasqua Firenze,Taylor Swift,Boris Becker,Valverde,Sofia Goggia,Sandra Milo figli,Pasqua significato,Mourinho,2023,4
6785,6821,AUS,UK,2023-04-09 18:58:07,Evening,Liverpool vs Arsenal,Leeds United vs Crystal Palace,UFC,Taylor Swift,Tina Turner,Happy Easter,Jorge Masvidal,Southampton vs Man City,Raul Rosas Jr,Paris-Roubaix 2023,PSG,Essendon,Kevin Holland,Real Madrid,Wolves vs Chelsea,Tottenham,Taiwan,Demon Slayer season 3,Bilby,Newcastle Knights,2023,4
6787,6823,US,UK,2023-04-10 08:05:03,Morning,Jon Rahm,Happy Easter,Liverpool vs Arsenal,Masters payout,Phil Mickelson,Udonis Haslem,NBA playoffs,Demon Slayer season 3,Odell Beckham Jr,Beach Boys,Jordan Spieth,What is Easter,Man City,Dalai Lama,Sam Bennett Masters,Taylor Swift,UFC,Is Walmart open on Easter,Rudy Gobert,Real Madrid,2023,4
6788,6824,UK,UK,2023-04-10 08:05:03,Morning,Liverpool vs Arsenal,Leeds United,Jon Rahm,Taylor Swift,Happy Easter,Why Didn't They Ask Evans,Jorge Masvidal,Co-op,Wordle! Hint,Lee Mack,Constantine Hatzidakis,Paris-Roubaix 2023,No Time To Die,LEEDS,Manchester City,Ian Bairnson guitarist,Taiwan,Freddie Flintoff,Wordle answer,Shakur Stevenson,2023,4
6790,6826,DE,UK,2023-04-10 08:05:03,Morning,DFB-Pokal,Hamburg,Schalke,Mickie Krause,Liverpool,Führerschein,Hertha BSC,St. Pauli,VfB,Romy Schneider,VfL Bochum,Urbi et Orbi,Victoria Swarovski,Reus,Benjamin Ferencz,Mindestlohn,Valverde,Transformers,Bauer sucht Frau,FC Schalke 04,2023,4
6791,6827,FR,UK,2023-04-10 08:05:03,Morning,Rudy Gobert,D'Artagnan,Marseille,Lorient \u2013 Marseille,Liverpool \u2013 Arsenal,Paques,Nantes \u2013 Monaco,Adesanya,UFC,La Rochelle rugby,Jumanji,Avalanche Haute-Savoie,Bernard LOISEAU,Manchester City,Valverde,La Provence,Taylor Swift,Etretat,Haaland,Lapin-de-paques,2023,4
6792,6828,NL,UK,2023-04-10 08:05:03,Morning,Liverpool,Parijs-Roubaix,Vrolijk Pasen,Boer zoekt Vrouw,UFC,FC Emmen,Twente,FC Twente,Hamburg,Xavi Simons,Urbi et orbi,Flipper Zero,Marseille,Taiwan,AZ,Real Madrid,Make Up Your Mind,Sparta,Limp Bizkit,FC Groningen,2023,4
6793,6829,IT,UK,2023-04-10 08:05:03,Morning,Robin Hood,Klimt,Cloud atlas,Hugo Cabret,Silvio Berlusconi ricoverato ospedale,Buona Pasqua,Parigi-Roubaix,Liverpool-Arsenal,Amici per la pelle,Amici eliminato,Les Gold,Silvan,Enrico Brignano,Ronciglione,La passione di Cristo,Woman in Gold,Pupo,Lunedi dell'Angelo,Dario Acquaroli,Al Nassr,2023,4
6794,6830,AUS,UK,2023-04-10 08:05:03,Morning,Liverpool vs Arsenal,Jon Rahm,Parramatta Eels,Geelong vs Hawthorn,Stawell Gift,Leeds United vs Crystal Palace,Phil Mickelson,Masters prize money 2023,Amit Miglani,Michael Lerner,Udonis Haslem,Liverpool FC,Rudy Gobert,ABBA,Dalai Lama,Marseille,NBA playoffs,The Claremont Murders,Twitter Elon Musk,UFC,2023,4
6796,6832,US,UK,2023-04-10 18:58:07,Evening,Louisville shooting,Succession,Dalai Lama kisses boy,Hijo de Maribel Guardia,Pelicans,Dwayne Haskins,National Siblings Day,Paul George,Wrexham,Rutgers strike,Jon Rahm,Easter,Masters payout,Phil Mickelson,Odell Beckham Jr,Arsenal,Michael Lerner,NBA Playoffs,Udonis Haslem,Dalai Lama,2023,4
6797,6833,UK,UK,2023-04-10 18:58:07,Evening,Wrexham FC,Dalai Lama,Championship,Sunderland,Huddersfield Town,Irish Grand National,Andy Murray,Abba,Sheffield Wednesday,Vodafone broadband Down,Derby County,Ipswich Town,Norwich City,Jamie Carragher,Kym Marsh,Comedian Gareth Richards car accident,Ant Dec Saturday Night Takeaway,BarnsleyFC,Hull City,Michael Lerner,2023,4
6799,6835,DE,UK,2023-04-10 18:58:07,Evening,Dalai Lama,Hoffenheim,ABBA,Hockenheim,Bayern ManCity,Hamburg Brand,DFB-Pokal,Schalke,Mickie Krause,Liverpool,Günther Jauch,Marco Reus,Hertha BSC,VfL Bochum,Urbi et Orbi,VfB,China Taiwan,Benjamin Ferencz,Mindestlohn,Valverde,2023,4
6800,6836,FR,UK,2023-04-10 18:58:07,Evening,Wonder Woman 1984,Herve Temime,Lundi de paques,Rudy Gobert,Al-Nassr,Mylene Farmer,PSG Neymar,Banque,Lorient,Jon Rahm,Dele Alli,Gambardella,FC Lorient,Marseille,Lorient \u2013 Marseille,Paris-Roubaix,Liverpool \u2013 Arsenal,Nantes \u2013 Monaco,Avalanche Contamines,La Rochelle Rugby,2023,4
6801,6837,NL,UK,2023-04-10 18:58:07,Evening,Feyenoord,Etten-Leur,Huub Oosterhuis,Dalai lama,ABBA,Wout van Aert,Wrexham,Parijs-Roubaix,Boer zoekt Vrouw,Liverpool,FC Twente,UFC,FC Emmen,Hamburg,Xavi Simons,Flipper Zero,Marseille,Valverde,Limp Bizkit,FC Groningen,2023,4
6802,6838,IT,UK,2023-04-10 18:58:07,Evening,Serie B,Dalai Lama,Como-Genoa,Pisa-Cagliari,Südtirol  Bari,Frosinone,Perugia Calcio,Loris Karius,Abba,Immagini buona Pasquetta,Benevento Calcio,Brescia Calcio,Cittadella-Parma,"Silvio Berlusconi, ricoverato ospedale",Incendio Milano,Al Nassr,Benfica-Inter,Portofino,Mario Merola,Inter Benfica,2023,4
