,id,kw_location,time_location,created_date,period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,year,month
8906,8942,FR,UK,2023-09-01 18:58:07,Evening,Starfield,Tesla,Maroc,Julien Clerc,UTMB 2023,Monfils,Arthur Fils,Naf Naf,Vincent Lacoste,Andy Carroll,Lionel Jospin,AC Milan,Brighton,Savoie,LASK,Tirage Europa League,Ligue des champions,Lenny Martinez,La-Croix-de-la-Rochette,Champions League,2023,9
8907,8943,NL,UK,2023-09-01 18:58:07,Evening,Klaassen,Tesla,BBB,Sarina Wiegman,Sangare,Gravenberch,Mell,Monza,Beste Zangers,Sparta,September,Aston Villa,Europa League,UEFA,Gerrit Hiemstra,Atletico Madrid,VanMoof,Gabon,Holland Norway Lines,Blauwe maan,2023,9
8908,8944,IT,UK,2023-09-01 18:58:07,Evening,Bonus trasporti,Klaassen,Rafa Mir,FIORENTINA-RAPID VIENNA,Orsa Amarena,Sassuolo-Verona,Jovic,Greenwood,Milan Calciomercato,Tesla,Cukaricki,George Clooney,"Serie A, oggi",Bronzetti,Carlos Alcaraz,Maneskin,Formazioni Serie A,Firenze,Papu Gomez,Origi,2023,9
8909,8945,AUS,UK,2023-09-01 18:58:07,Evening,Amrabat,Kyle Turner nrl,AFLW,Rabbitohs vs Roosters,Tesla,Ruby Franke,Dire Straits,Riverfire,Wheel of Time,Neil Mitchell,The control room,Bishop,India vs Pakistan,Luka Doncic,Hong Kong Typhoon,Carlos Alcaraz,Spring,Alex de Minaur,Manly Sea Eagles,IKON Park,2023,9
8911,8947,US,UK,2023-09-02 08:05:02,Morning,Kourtney Kardashian,Spectrum ESPN,Paul from 90 Day Fiancé,The Equalizer 3,Zendaya,Braves vs Dodgers,ACC,Georgia football,AC Milan,Wheel of Time season 2,Florida Gators football,Nebraska football,Champions League draw,One Piece live-action,Taylor Swift movie,Ruby Franke,College football,Tesla,American Airlines flight attendants,Cooper Kupp,2023,9
8912,8948,UK,UK,2023-09-02 08:05:02,Morning,Luton Town vs West Ham,Kourtney Kardashian,Amrabat,Andy Murray,England vs New Zealand,Brennan Johnson,Aberdeen FC,Mahek Bukhari,Roma vs Milan,Olds,September,Tesla,Train strike,Sarina Wiegman,Paul Bird,Cobweb,House prices,Altay Bayindir,Rob Holding,Joao Felix,2023,9
8914,8950,DE,UK,2023-09-02 08:05:02,Morning,Dortmund gegen Heidenheim,Starfield,Conference League,Tesla,Werder Bremen,Galatasaray,September,Europa Conference League,Fortuna Düsseldorf,Simon Zoller,Aurubis,IFA,Champions-League-Auslosung,Champions League,Eintracht Frankfurt,One Piece Netflix,Bonucci,Europa League,Palhinha,Niclas Füllkrug,2023,9
8915,8951,FR,UK,2023-09-02 08:05:02,Morning,Nantes \u2013 Marseille,Ekitike,Florent Pagny,UTMB,Starfield,Tesla,Julien Clerc,Maroc,Capitaine Marleau,Ludovic Vaty,UFC Paris,Arthur Fils,Akouokou,Andy Carroll,Mayday,Lionel Jospin,Naf Naf,Joao Felix,Gaël Monfils,Zendaya,2023,9
8916,8952,NL,UK,2023-09-02 08:05:02,Morning,Sparta,Klaassen,FC Groningen,Conference League,Borna Sosa,BBB,Sangare,Tesla,Nicki Pouw-Verweij,Dragons' Den,Gravenberch,Beste Zangers,Mell,Monza,September,Hirving Lozano,Thymen Arensman,Davinson Sánchez,Europa League,VanMoof,2023,9
8917,8953,IT,UK,2023-09-02 08:05:02,Morning,Bonus trasporti,Klaassen,Sassuolo-Verona,Rafa Mir,Jovic,Italia basket,Orsa Amarena,FIORENTINA-RAPID VIENNA,Probabili formazioni,DAZN,Claudio Baglioni,Greenwood,Milan calciomercato,Tesla,Catania Calcio,Cukaricki,George Clooney,Sanabria,Saverio Costanzo,Al Ittihad-Al Hilal,2023,9
8918,8954,AUS,UK,2023-09-02 08:05:02,Morning,England vs New Zealand,Amrabat,Rabbitohs vs Roosters,Kyle Turner nrl,AFLW,Tesla,Ruby Franke,Dire Straits,Riverfire,Wheel of Time,Neil Mitchell,The control room,Bishop,India vs Pakistan,Luka Doncic,Hong Kong Typhoon,Carlos Alcaraz,Spring,Alex de Minaur,Manly Sea Eagles,2023,9
8920,8956,US,UK,2023-09-02 18:58:04,Evening,Jimmy Buffett,Michigan football,India vs Pakistan,Real Madrid  Getafe,TCU vs Colorado,Man City,Tennessee football,Penn State football,Asia Cup,College GameDay,Iowa State football,WWE Payback 2023,Djokovic,Travis Barker,Spectrum ESPN,Bishop,Georgia football,Wheel of Time season 2,Kevin Costner,The Equalizer 3,2023,9
8921,8957,UK,UK,2023-09-02 18:58:04,Evening,Sheffield United vs Everton,Man City vs Fulham,India vs Pakistan,Mason Greenwood,Pakistan vs India,Chelsea vs nottm Forest,Sunderland vs Southampton,Burnley vs Tottenham,Jimmy Buffett,Brighton vs Newcastle,Leeds United vs Sheffield Wednesday,Real Madrid vs Getafe,Novak Djokovic,Origi,Chris Eubank Jr,Iwobi,Cricket,Brentford vs Bournemouth,Luton Town fc,Kasper Schmeichel,2023,9
8923,8959,DE,UK,2023-09-02 18:58:04,Evening,Mönchengladbach gegen Bayern,VfB Stuttgart gegen Freiburg,Mohamed Al-Fayed,1860 München gegen Erzgebirge Aue,Magdeburg Hertha,Leverkusen,Jimmy Buffett,Freie Wähler Hubert Aiwanger,Preußen Münster,BMW Vision Neue Klasse,BVB,Starfield,Werder Bremen,Tesla,Tesla Model 3,Aurubis,Das Rad der Zeit,Rafael Borré,September,Eintracht Frankfurt,2023,9
8924,8960,FR,UK,2023-09-02 18:58:04,Evening,Real Madrid \u2013 Getafe,Carla Bruni,Manchester City \u2013 Fulham,Bordeaux \u2013 Auxerre,MotoGP,Brest - Rennes,Novak Djokovic,Mohamed Al-Fayed,Forum des associations,Bastien Chalureau,Ambroisie,Hong Kong,Oyonnax \u2013 Toulouse,Adama Traore,Salif Keita,Esther Duflo,F1 Monza,Nicolas Sarkozy,Starlink,Pape François,2023,9
8925,8961,NL,UK,2023-09-02 18:58:04,Evening,PEC Zwolle,Jimmy Buffett,Mohamed Al-Fayed,Pride Leiden,Joao felix,West Ham,Expeditie Robinson,Arensman,Rijnsburgse Boys,MotoGP,Go Ahead Eagles,Grave,Klaassen,Sparta,BBB,Lozano,Wereldhavendagen,FC Groningen,Sangare,Beste Zangers,2023,9
8926,8962,IT,UK,2023-09-02 18:58:04,Evening,Ustica,Novak Djokovic,Manchester City  Fulham,Real Madrid-Getafe,Al Fayed,Maxime Lopez,Parma-Reggiana,Chelsea-Nottingham Forest,Palermo-Feralpisalò,Inter Milan,Dire Straits,Ballo toure,Gaeta,Jimmy Buffett,Convocati Nazionale,Keanu Reeves,Gnonto,UTMB,Atalanta-Monza,Robert Plant,2023,9
8927,8963,AUS,UK,2023-09-02 18:58:04,Evening,Cricket,Man City,Burnley vs Tottenham,Chelsea vs nottm Forest,Ishan Kishan,Jimmy Buffett,Novak Djokovic,Panthers vs Cowboys,Hijikata,Kourtney Kardashian,Mohamed Al Fayed,Dolphins vs Warriors,Sheffield United vs Everton,Travis Barker,Amrabat,Brennan Johnson,Getafe,WAFL,Luton Town vs West Ham,Newcastle Knights,2023,9
8929,8965,US,UK,2023-09-03 08:05:02,Morning,Jimmy Buffett,College football,Michigan football,Ohio State Football,Oklahoma football,India vs Pakistan,Sports,Real Madrid,Iowa football,Texas football,Penn State football,Man City,Bill Richardson,LSUfootball,WWE Payback 2023,Burning Man,Purdue football,Iowa State football,Oregon football,CM Punk,2023,9
8930,8966,UK,UK,2023-09-03 08:05:02,Morning,Joe Worrall,Kevin Costner,Chris Eubank Jr,Brighton vs Newcastle,Man City vs Fulham,Chelsea,India vs Pakistan,Sheffield United vs Everton,Pakistan vs India,Mason Greenwood,Jimmy Buffett,Real Madrid,Burnley vs Tottenham,Sunderland vs Southampton,Girls Aloud,Bayern Munich,Leeds United vs Sheffield Wednesday,ChelseaFC,Novak Djokovic,Origi,2023,9
8932,8968,DE,UK,2023-09-03 08:05:02,Morning,Real Madrid,Mönchengladbach gegen Bayern,VfB Stuttgart gegen Freiburg,Mohamed Al-Fayed,Jimmy Buffett,BMW Vision Neue Klasse,Olaf Scholz,Magdeburg Hertha,Leverkusen,BVB,Werder Bremen,Tesla,Galatasaray,Borussia Dortmund,Rafael Borré,Rente,Das Rad der Zeit,Eintracht Frankfurt,Bonucci,Gravenberch,2023,9
8933,8969,FR,UK,2023-09-03 08:05:02,Morning,Real Madrid,Bradley Cooper,William Gomis,Monaco \u2013 Lens,Real Madrid \u2013 Getafe,Manchester City \u2013 Fulham,Carla Bruni,Benoit Saint-Denis,Mohamed Al-Fayed,Brest - Rennes,Bordeaux \u2013 Auxerre,Mönchengladbach \u2013 Bayern,Manon Fiorot,Jonathan Cohen,Novak Djokovic,Forum des associations,Oyonnax,Morgan charriere,Salif Keita,Bastien Chalureau,2023,9
8934,8970,NL,UK,2023-09-03 08:05:02,Morning,Jan Smit,PSV,Go Ahead Eagles,PEC Zwolle,Heracles,Expeditie Robinson,Mohamed Al-Fayed,Burning Man,Pride Leiden,Rijnsburgse Boys,West Ham,MotoGP,Arensman,Grave,Sparta,BBB,Wereldhavendagen,Lozano,FC Groningen,Sangare,2023,9
8935,8971,IT,UK,2023-09-03 08:05:02,Morning,Il lato oscuro della mia famiglia,Jovanotti,S.S. Lazio,Ron,Scrivimi una canzone,Zito Luvumbo,Bologna-Cagliari,Atalanta  Monza,Renato Zero,Ustica,Udinese  Frosinone,Manchester City-Fulham,Parma Reggiana,Novak Djokovic,Real Madrid-Getafe,Palermo-Feralpisalò,Al Fayed,Maxime Lopez,Chelsea-Nottingham Forest,Mourinho,2023,9
8936,8972,AUS,UK,2023-09-03 08:05:02,Morning,Man City vs Fulham,Real Madrid,Cricket,Burnley vs Tottenham,Chelsea vs nottm Forest,Manon Fiorot,Burning Man,Evan Ferguson,College football,CM Punk,John Farnham,Kevin Costner,Pension,Princess Diana,How I Met Your Father,Jimmy Buffett,Pakistan vs India,Novak Djokovic,Panthers vs Cowboys,Kourtney Kardashian,2023,9
8938,8974,US,UK,2023-09-03 18:58:02,Evening,Arsenal,USA Basketball,Liverpool vs Aston Villa,Texas Tech,Joe Jonas Sophie Turner,Jimmy Buffett,Colorado football,Burning Man,Ohio State football,Michigan football,Oklahoma football,Bill Richardson,Real Madrid,Tennessee football,Sports,LSU football,Oregon football,Iowa football,Texas football,Man City,2023,9
8939,8975,UK,UK,2023-09-03 18:58:02,Evening,Arsenal vs Man United,Rangers vs Celtic,Liverpool vs Aston Villa,Man UTD,Crystal Palace vs Wolves,Liverpool FC,Burning Man,WWE Payback 2023,New Zealand vs England,Heath Streak,Al Nassr,Italian Grand Prix,Tour of Britain,Bangladesh vs Afghanistan,Jonnie Irwin,Kevin Costner,Walker Cup,UFC Paris,MotoGP,Thomas Partey,2023,9
8941,8977,DE,UK,2023-09-03 18:58:02,Evening,Eintracht Frankfurt gegen Köln,Union Berlin,Schalke,Burning Man,Galatasaray,Hansa Rostock,Alexander Zverev,MotoGP,Deutschland Slowenien Basketball,Schlag den Star,FC Bayern,Bayern Gladbach,Markus Söder Hubert Aiwanger,Olaf Scholz,Jimmy Buffett,Mohamed Al-Fayed,VfB,BMW Vision Neue Klasse,Magdeburg Hertha,BVB,2023,9
8942,8978,FR,UK,2023-09-03 18:58:02,Evening,Real Madrid,Arsenal \u2013 Manchester United,Liverpool \u2013 Aston Villa,Toulouse \u2013 Clermont,Lille \u2013 Montpellier,Nice \u2013 Strasbourg,Wallis et Futuna,Atletico Madrid,Chelsea,Mathieu Kassovitz,Hugo Lloris,Burning Man,Plouay,Puff,Bac Nord,Bradley Cooper,Endométriose,Camille Cottin,Jamiroquai,Marathon du medoc,2023,9
8943,8979,NL,UK,2023-09-03 18:58:02,Evening,Ajax,F1 Monza,Utrecht-Feyenoord,AZ,Willem 2 NAC,FC Twente,Arsenal,Beste zangers,Liverpool,ADO Den Haag,PSV,Douwe Bob,Burning Man,Go Ahead Eagles,PEC Zwolle,Expeditie Robinson,MotoGP,Heracles,Mohamed Al-Fayed,Pride Leiden,2023,9
8944,8980,IT,UK,2023-09-03 18:58:02,Evening,Torino-Genoa,Brescia Calcio,LIVERPOOL-ASTON VILLA,Arsenal-Manchester United,Guendouzi,Dia,Il lato oscuro della mia famiglia,Al Nassr,Cremonese-Sampdoria,Liverpool,Un giorno di pioggia a New York,Burning Man,Jovanotti,Giulianova,Newcastle,"Estrazioni Lotto, SuperEnalotto",Atletico Madrid,Spal  Vis Pesaro,USA Lituania,Lecce-Salernitana,2023,9
8945,8981,AUS,UK,2023-09-03 18:58:02,Evening,Arsenal vs Man United,Chris Eubank Jr,Happy Fathers Day,Burning Man,Man City vs Fulham,When is Father's Day Australia,Heath Streak,Liverpool vs Aston Villa,Alex de Minaur,Cricket,Chelsea,John Farnham,Bangladesh vs Afghanistan,CM Punk,Evan Ferguson,WWE Payback,Al Nassr,Zverev,Rangers vs Celtic,College football,2023,9
8947,8983,US,UK,2023-09-04 08:05:03,Morning,Inter Miami,Arsenal,Joe Jonas,Steve Harwell,Labor Day,Liverpool vs Aston Villa,Lake Lanier,Osasuna  Barcelona,USA vs Lithuania,PSG,Iga Swiatek,Las Vegas Flooding,Gender reveal plane crash,Little Richard,AEW All Out,Jimmy Buffett,Colorado football,College Football,Burning Man,Alabama football,2023,9
8948,8984,UK,UK,2023-09-04 08:05:03,Morning,England cricket,Scott Brown,Arsenal vs Man United,Rangers vs Celtic,Liverpool vs Aston Villa,Crystal Palace vs Wolves,Judi Dench,UFC,Burning Man,Real Madrid,Liverpool FC,Joe Jonas,New Zealand vs England,Jadon Sancho,Italian Grand Prix,Heath Streak,WWE Payback 2023,Osasuna vs Barcelona,Al Nassr,PSG,2023,9
8950,8986,DE,UK,2023-09-04 08:05:03,Morning,Union Berlin gegen RB Leipzig,Basketball-WM,HSV,Burning Man,Markus Söder Hubert Aiwanger,Alexander Zverev,1. FC Köln,Bagnaia,Schalke 04,Sigrid Klausmann,FC Bayern,Jimmy Buffett,Scholz,BVB,Werder Bremen,Eintracht Frankfurt,Bonucci,Gravenberch,Deadline Day,Kieling 7 vs Wild,2023,9
8951,8987,FR,UK,2023-09-04 08:05:03,Morning,Barcola,Concarneau,Mathieu Kassovitz,Bac Nord,Arsenal \u2013 Manchester United,Ciryl Gane,Real Madrid,Liverpool \u2013 Aston Villa,Osasuna \u2013 Barcelone,Toulouse \u2013 Clermont,Compagnie creole,Atletico Madrid,Wallis et Futuna,Burning Man,Puff,MMA,Mayotte,Sergio Ramos,Vague de chaleur,Ben Shelton,2023,9
8952,8988,NL,UK,2023-09-04 08:05:03,Morning,Joe Jonas,Ajax,Utrecht-Feyenoord,Willem 2,FC Twente,AZ,Manchester United,Vitesse  AZ,Beste zangers,Monza,ADO Den Haag,ADO,Jan Slagter,PSV,Burning Man,MotoGP,Expeditie Robinson,Go Ahead Eagles,Carlos Sainz,Almere City,2023,9
8953,8989,IT,UK,2023-09-04 08:05:03,Morning,Sergio Ramos,PSG,Joe Jonas,Barrow,Gianmarco Tamberi,Superbonus,Empoli-Juventus,Lecce  Salernitana,Torino-Genoa,Arsenal-Manchester United,Cremonese-Sampdoria,Juve oggi,Thuram,Gabriel Guevara arrestato,Lecco Calcio,Santa Rosa Viterbo,USA Lituania basket,LIVERPOOL-ASTON VILLA,Atletico Madrid,Taranto-Foggia,2023,9
8954,8990,AUS,UK,2023-09-04 08:05:03,Morning,Arsenal vs Man United,Joe Jonas,South Africa vs Australia,Steve Harwell,LAFC vs Inter Miami,Celtic,Ben Shelton,Chris Eubank Jr,Burning Man,Liverpool vs Aston Villa,Heath Streak,John Farnham,When is fathers day Australia,Alex de Minaur,Monza F1,Bangladesh vs Afghanistan,Real Madrid,Chelsea,Man City,CM Punk,2023,9
8956,8992,US,UK,2023-09-04 18:58:02,Evening,What is Labor Day,NASCAR,Día del Trabajo,India vs Nepal,Labor Day,Steve Harwell,Inter Miami,Joe Jonas Sophie Turner,Arsenal,Labor Day meaning,Iga Swiatek,Lake Lanier,Northwestern football,PSG,Team USA Basketball,Gender reveal plane crash,Walker Cup,Las Vegas flooding,Texas Tech,Darlington Raceway,2023,9
8957,8993,UK,UK,2023-09-04 18:58:02,Evening,Steve Harwell,Inter Miami,Roy Keane,Nepal vs India,FTSE 100,HMRC,Coco Gauff,Angela Rayner,Cher,RAAC,Wegovy,Sergio Ramos,Harry Maguire,Novak Djokovic,Labor Day,Scott Brown,"Gordon, Gino and Fred",Ryder Cup,Arsenal vs Man United,Rangers vs Celtic,2023,9
8959,8995,DE,UK,2023-09-04 18:58:02,Evening,Steve Harwell,IAA München,Sergio Ramos,Kevin Costner,IAA,Ndombele,Union Berlin,HSV,Markus Söder Hubert Aiwanger,Burning Man,Joe Jonas,Unwetter Spanien,Bagnaia,Sigrid Klausmann,Besiktas,Olaf Scholz,BVB,Werder Bremen,Eintracht Frankfurt,Bonucci,2023,9
8960,8996,FR,UK,2023-09-04 18:58:02,Evening,Inter Miami,Neymar,Pluies torrentielles Espagne,Renault Scenic electrique,Equipe de France,Bonne rentrée,Assurance scolaire,College,Steve Harwell,American Beauty,Redoine faid,Concarneau,FC Porto,Ecole maternelle,Mathieu Kassovitz,Bagnaia,Bastien Chalureau,Lyon PSG,Ciryl Gane,Compagnie creole,2023,9
8961,8997,NL,UK,2023-09-04 18:58:02,Evening,Hanke Bruins Slot,Joe Jonas,Holland Norway Lines,Ajax,Utrecht-Feyenoord,Willem 2 NAC,Arsenal,AZ,Vitesse  AZ,FC Twente,Beste zangers,Vitesse,ADO Den Haag,Bagnaia,Wozniacki,Freddie Mercury,Miljoenenjacht,Jan Slagter,Deelnemers Expeditie Robinson,Burning Man,2023,9
8962,8998,IT,UK,2023-09-04 18:58:02,Evening,Kanye West Bianca Censori,Steve Harwell,Sergio Ramos,Inter Miami,Pomeriggio 5,Novak Djokovic,Inter-Milan,Psg,Joe Jonas,Santa Rosalia,Fontecchio,Manchester United,Barrow,Il Paradiso delle Signore,Cosenza Calcio,Milan Inter,Gianmarco Tamberi,Agenzia delle Entrate concorsi,Gabby Petito,Chiesa,2023,9
8963,8999,AUS,UK,2023-09-04 18:58:02,Evening,Nepal vs India,Arsenal vs Man United,Joe Jonas,Steve Harwell,Inter Miami,MotoGP,Iga Swiatek,Novak Djokovic,Man UTD,William Tyrrell,Radar,PSG,Ben Shelton,Warren buffett,Grangefields,Celtic,Macquarie University,R U OK day,Steve Irwin,Jadon Sancho,2023,9
8965,9001,US,UK,2023-09-05 08:05:03,Morning,LSU football,Clemson vs Duke,NASCAR,Día del Trabajo,Gary Wright,Beyonce,Kanye West,Zverev,Novak Djokovic,Priscilla Presley,Red Dead Redemption,Labor Day,Steve Harwell,Inter Miami,Merkel cell skin cancer,Arsenal,Labor Day meaning,Coco Gauff,Joe Jonas Sophie Turner,Keon Coleman,2023,9
8966,9002,UK,UK,2023-09-05 08:05:03,Morning,Microsoft Teams,Steve Harwell,Roy Keane,Inter Miami,RAAC concrete,The Inheritance,Michelle Keegan,FTSE 100,Jack Draper,HMRC,Angela Rayner,Coco Gauff,India vs Nepal,Vodafone,Ryder Cup 2023,Reading FC,Wegovy,Antony,Cher,Sergio Ramos,2023,9
8968,9004,DE,UK,2023-09-05 08:05:03,Morning,Zverev,Olaf Scholz,Steve Harwell,IAA München,Sergio Ramos,China,Thomas Müller,RB Leipzig,Burning Man,FC Köln,Söder Aiwanger,Olaf Scholz,BVB,Werder Bremen,Eintracht Frankfurt,Bonucci,Gravenberch,Deadline Day,Kieling 7 vs Wild,IFA 2023,2023,9
8969,9005,FR,UK,2023-09-05 08:05:03,Morning,Ons Jabeur,Loto 4 septembre 2023,Zverev,Olaf Scholz,Rublev,PSG,Steve Harwell,Barcola,Pluies torrentielles Espagne,Syndrome de Diogène,France Roumanie volley,Neymar,Renault Scenic electrique,Equipe de France,Nampalys Mendy,Assurance scolaire,Cyril Hanouna,Bonne rentrée,College,Orthophoniste,2023,9
8970,9006,NL,UK,2023-09-05 08:05:03,Morning,Steve Harwell,Dagboek van een Herdershond,Hanke Bruins Slot,Holland Norway Lines,Chemours,Juventus,Ajax,AZ,Willem II - NAC,Manchester United,FC Twente,ADO Den Haag,Freddie Mercury,Vitesse AZ,Burning Man,MotoGP,Pec Zwolle,Wereldhavendagen,Beste zangers,FC Groningen,2023,9
8971,9007,IT,UK,2023-09-05 08:05:03,Morning,Fiorella Mannoia,Antony,Matteo Renzi,Sabalenka,Beyonce,Crozza Andrea Giambruno,Daniil Medvedev,Steve Harwell,Kanye West,Priscilla Presley,Pomeriggio 5,Italia-Svizzera volley,Sergio Ramos,Pecco Bagnaia incidente MotoGP,Benvenuti al Sud,Lecce calcio,Giovanni Allevi malattia,Novak Djokovic,Buffon,Inter Milan,2023,9
8972,9008,AUS,UK,2023-09-05 08:05:03,Morning,RBA,Laneway Festival,Carlos Alcaraz,Daniel Rich,Antony,Ons Jabeur,Sergio Ramos,Priscilla Presley,Shohei Ohtani,Godzilla Minus One,Labor Day,Steve Harwell,Joe Jonas,India vs Nepal,Arsenal,Qantas Alan Joyce,Inter Miami,MotoGP,Iga Swiatek,The voice,2023,9
8974,9010,US,UK,2023-09-05 18:58:03,Evening,Jill Biden,Alexander Zverev,Bharat,Duke football,Timothee Chalamet,Julio Urias,Gary Wright,Día del Trabajo,Kanye West,Priscilla Presley,Godzilla Minus One,Beyonce birthday,Red Dead Redemption,Labor Day,Steve Harwell,Inter Miami,Merkel cell skin cancer,Joe Jonas Sophie Turner,Labor Day meaning,Coco Gauff,2023,9
8975,9011,UK,UK,2023-09-05 18:58:03,Evening,Birmingham City Council,Timothee Chalamet,Sri Lanka vs Afghanistan,Getafe,Bharat,Freddie Mercury,Carlos Alcaraz,Anthony,Jordan Henderson,Woody Allen,England vs New Zealand,Steve Harwell,Roy Keane,Inter Miami,LinkedIn,RAAC concrete,The Inheritance,Michelle Keegan,FTSE 100,Jack Draper,2023,9
8977,9013,DE,UK,2023-09-05 18:58:03,Evening,Teichtmeister,Alexander Zverev,Griechenland,Füllkrug,Olaf Scholz,Steve Harwell,IAA,China,RB Leipzig,Burning Man,FC Köln,Olaf Scholz,BVB,Werder Bremen,Eintracht Frankfurt,Bonucci,Gravenberch,Deadline Day,Kieling 7 vs Wild,IFA 2023,2023,9
8978,9014,FR,UK,2023-09-05 18:58:03,Evening,Timothée Chalamet,Zverev,Emmanuelle Béart,Ons Jabeur,Camille Cottin,Papillomavirus,BYD,Samuel Paty,Immobilier,Woody Allen,Virgilia Hess,Olaf Scholz,Medvedev,Pronote,Steve Harwell,Pluies torrentielles Espagne,Syndrome de Diogène,Securite sociale,Neymar,Nampalys Mendy,2023,9
8979,9015,NL,UK,2023-09-05 18:58:03,Evening,T-Mobile,Louis van Gaal,Zverev,Steve Harwell,Dagboek van een Herdershond,Hanke Bruins Slot,Holland Norway Lines,Chemours,Nederland in Beweging,Ajax,Willem II - NAC,ADO Den Haag,Burning Man,MotoGP,Pec Zwolle,Wereldhavendagen,Beste zangers,FC Groningen,Monza,VanMoof,2023,9
8980,9016,IT,UK,2023-09-05 18:58:03,Evening,Timothée Chalamet,Freddie Mercury,Blitz Caivano Parco Verde,Deutschland über alles,Accesso Programmato,Fiorella Mannoia,Antony,Grande Fratello 2023,Marvel Snap,Gilberto Hernandez,BBVA,Sylvester Stallone,Beyonce,Sabalenka,Matteo Renzi,LeBron James,Daniil Medvedev,Luca Canfora,Sepsi cos'è,Crozza Giambruno,2023,9
