,id,kw_location,time_location,created_date,period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,year,month
3724,3760,IT,UK,2022-10-21 18:58:02,Evening,Orazio Schillaci,Giuseppe Valditara,Paolo Zangrillo,Matteo Piantedosi,Gennaro Sangiuliano,Eugenia Roccella,Crosetto,Terremoto oggi,Alan Sorrenti,Anna Maria Bernini,Alfredo Mantovano,Abodi,Nordio,Kevin Spacey,Lollobrigida,Carlo Nordio,Marina Calderone,Milan-Monza,Musumeci,Gilberto Pichetto Fratin,2022,10
3725,3761,AUS,UK,2022-10-21 18:58:02,Evening,Geena Davis,Dwayne Johnson Black Adam,The Lott,Taylor Swift,Arsenal vs PSV,Kevin Spacey,Lakers vs Clippers,Gotham Knights,Lakers,Steven Gerrard,The Peripheral,Brett Finch,Kyle and Jackie O,All Quiet on the Western Front,Christian McCaffrey,Everything Everywhere All at Once,Modern Warfare 2,76ers vs Bucks,Kew Recreation Centre,Magda Szubanski,2022,10
3727,3763,US,UK,2022-10-22 08:05:02,Morning,Carly Simon,Portland Trail Blazers,Lakers,Warriors,Celtics,Steve Bannon,Ticket to Paradise,The Peripheral,Padres vs Phillies,Todd Gurley,PSG,D'Onta Foreman,My Policeman,Balenciaga,Meghan Trainor,Premenstrual dysphoric disorder,Darrell Brooks' trial,John Wall,F1,Grizzlies,2022,10
3728,3764,UK,UK,2022-10-22 08:05:02,Morning,Stephen Graham,UFC 280,Stormzy,Darrell Brooks,Tesco meal deal,Taylor Swift,Ipswich Town vs Derby County,Geena Davis,Josephine Melville,Christian Matheson,Friday Night Live,Anthony Rapp,Ajaccio vs PSG,Aberfan disaster,The Banshees of Inisherin,The Peripheral,Barcelona,Modern Warfare 2,Juventus vs Empoli,Hannah Waddingham,2022,10
3730,3766,DE,UK,2022-10-22 08:05:02,Morning,Mainz gegen Köln,Kevin Spacey,Christoph Daum,Taylor Swift,Vanessa Mai Dieter Bohlen,Franck Ribery,Red Bull Rampage 2022,Giorgia Meloni,Star Wars,Holstein Kiel,Truss,Peter Fox Zukunft Pink,Boateng,Heilbronn,Olaf Scholz,Gorillas,Katar,Gotham Knights,Rishi Sunak,Ronaldo,2022,10
3731,3767,FR,UK,2022-10-22 08:05:02,Morning,UFC,Daniel Levi,Kendrick Lamar,Pluie étoiles filantes,Camelia Jordana,Ajaccio \u2013 paris-sg,Luv Resval,Porto \u2013 Benfica,Juventus \u2013 Empoli,Gilbert Montagné,Rothen,Amel Bent,Ribery,Barca,Les Valseuses,FC Barcelone,Patrick Fiori,Imam Hassan Iquioussen,Marseille \u2013 Lens,Kevin Spacey,2022,10
3732,3768,NL,UK,2022-10-22 08:05:02,Morning,UFC,UFC 280,Call of Duty Amsterdam,Watertaxi Terschelling,Formule 1,F1,Edith Schippers,Omrop fryslan,Circuit of the Americas,Call of Duty Modern Warfare 2,Taylor Swift,Kevin Spacey,Ruud Sondag,Slag om Grolle,Megan Fox,Arsenal - PSV,Truss,Ronaldo,Boris Johnson,Marwan Kenzari,2022,10
3733,3769,IT,UK,2022-10-22 08:05:02,Morning,Gilles Rocca,Milva,Freddie Mercury,Un posto al sole anticipazioni,Yildiz,Lino Banfi,Incidente A4,Warriors  Nuggets,Atalanta-Lazio,Juventus-Empoli,Orazio Schillaci,Paolo Zangrillo,Giuseppe Valditara,Matteo Piantedosi,Gennaro Sangiuliano,Crosetto,Eugenia Roccella,Carlo Nordio,Classifica serie A,Anna Maria Bernini,2022,10
3734,3770,AUS,UK,2022-10-22 08:05:02,Morning,Rugby League World Cup,Cox Plate 2022,Ajaccio vs PSG,UFC 280,New Zealand vs Australia,Paul Green,Darrell Brooks,Radar,Netball Australia,Warriors vs Nuggets,President Trump,Dhanteras 2022,Rlwc,Coach,Harry White,My Policeman,Lara Logan,Joel Edgerton,Chelsea vs Man United,Geena Davis,2022,10
3736,3772,US,UK,2022-10-22 18:58:02,Evening,Man City vs Brighton,Nottm Forest vs Liverpool,Chelsea vs Man United,Clemson football,Carly Simon,Iowa football,Manchester United,Phoenix Suns,Miami Heat,Ja Morant,Bulls,Subpoena,Timberwolves,Memphis Grizzlies,Taylor swift midnights songs,UFC,Lakers,Warriors,Padres vs Phillies,Ajaccio vs PSG,2022,10
3737,3773,UK,UK,2022-10-22 18:58:02,Evening,Nottm Forest vs Liverpool,Chelsea vs Man United,Man City vs Brighton,Everton vs Crystal Palace,Rangers vs Livingston,Hearts vs Celtic,Man Utd,Stephen Graham,Afghanistan vs England,Stormzy,Sunderland vs Burnley,Sheffield United vs Norwich City,Darrell Brooks,LFC,Blackpool vs Preston,Blackburn Rovers vs Birmingham,Lincoln City vs Sheffield Wednesday,Josie Gibson,Stoke City vs Coventry,Middlesbrough vs Huddersfield,2022,10
3739,3775,DE,UK,2022-10-22 18:58:02,Evening,Hoffenheim gegen Bayern,Rainer Schaller,BVB,Xi Jinping,Formel 1,Liverpool,SC Freiburg,Augsburg \u2013 RB Leipzig,Ukrainekrieg Russland,Man City,Elversberg,Mainz 05,Christoph Daum,Taylor Swift,Franck Ribery,Giorgia Meloni,Vanessa Mai Dieter Bohlen,Star Wars,Holstein Kiel,Sebastian Fitzek,2022,10
3740,3776,FR,UK,2022-10-22 18:58:02,Evening,Montpellier \u2013 Lyon,Manchester City \u2013 Brighton,Nottm Forest \u2013 Liverpool,Patrick Dewaere,Amiens \u2013 Saint-Étienne,Chelsea \u2013 Manchester United,Hoffenheim \u2013 Bayern,Congrès Parti communiste chinois,AC Milan \u2013 Monza,Julien Clerc,Lara Fabian,Jean-Luc Lahaye,Manchester United,Neymar,Daniel Levi,Stephane Bern,Kendrick Lamar,France Fidji,Caen \u2013 Rodez,Clovis Cornillac,2022,10
3741,3777,NL,UK,2022-10-22 18:58:02,Evening,Ajax,Feyenoord,Liverpool,Manchester City,Chelsea,Pegida,NS Publieksprijs,Formule 1,F1,Terschelling,Edith Schippers,Omrop fryslan,Ruud Sondag,Rolling Stones,Arsenal - PSV,Truss,Ronaldo,Marwan Kenzari,Charlie Watts,Arsenal  PSV,2022,10
3742,3778,IT,UK,2022-10-22 18:58:02,Evening,Ternana  Genoa,Nottingham Forest  Liverpool,Reggina-Perugia,Spal  Cosenza,Frosinone  Bari,Südtirol  Parma,Chelsea-Manchester United,Roma-Napoli,Gilles Rocca,Dodi Battaglia,Pechino Express 2023,Hoffenheim-Bayern Monaco,Brescia-Venezia,Manchester City,Cirilli Paolantoni Elettra Lamborghini,Milva,Catanzaro,CATANZARO-JUVE STABIA,Funerali Francesco Valdiserri,Marcia su Roma,2022,10
3743,3779,AUS,UK,2022-10-22 18:58:02,Evening,Man City vs Brighton,Everton vs Crystal Palace,ENG vs AFG,Xi Jinping,New Zealand vs Australia,Nottm Forest vs Liverpool,UFC,Rugby League World Cup,Cox Plate 2022,Chelsea vs Man United,Cricket,Netball Australia,Paul Green,Telethon 2022,Warriors vs Nuggets,PSG,Dhanteras 2022,RLWC,Harry White,Coach,2022,10
3745,3781,US,UK,2022-10-23 08:05:02,Morning,UFC 280,Clemson football,Chelsea vs Man United,Man City vs Brighton,UCLA football,Nottm Forest vs Liverpool,Real Madrid vs Sevilla,When We Were Young festival,Iowa football,Astros vs Yankees,Carly Simon,Texas A&M football,Real Madrid,76ers,LSU,Manchester United,T.J. Dillashaw,Utah Jazz,How to Vote,Subpoena,2022,10
3746,3782,UK,UK,2022-10-23 08:05:02,Morning,When We Were Young festival,Chelsea vs Man United,Nottm Forest vs Liverpool,Man City vs Brighton,UFC,Everton vs Crystal Palace,Rangers vs Livingston,Hearts vs Celtic,Manchester United,Heather Morris,F1,Real Madrid vs Sevilla,Stephen Graham,Dietrich Mateschitz,Stormzy,Sunderland vs Burnley,Sheffield United vs Norwich City,F1 qualifying,Hans Zimmer,Chelsea fc,2022,10
3748,3784,DE,UK,2022-10-23 08:05:02,Morning,Haaland,Rainer Schaller,Formel 1,Helene Fischer,Hoffenheim \u2013 Bayern,BVB,Jürgen Drews,Xi Jinping,RTL Wasserspiele,Stefan Mross,Manchester United,Mönchengladbach \u2013 Eintracht Frankfurt,Liverpool,Dortmund,Joy Fleming,Ukraine-Krieg Russland,Manchester City,Andy Borg,Tor des Monats,Augsburg \u2013 RB Leipzig,2022,10
3749,3785,FR,UK,2022-10-23 08:05:02,Morning,F1,Loto du 22 octobre 2022,Dietrich Mateschitz,Casque Apple,Clermont \u2013 Bordeaux-Bègles,Michael Goldman Star Academy,Manchester City \u2013 Brighton,Real Madrid \u2013 Séville,Chelsea \u2013 Manchester United,Nottm Forest \u2013 Liverpool,Real Madrid,Julien Clerc,AC Milan \u2013 Monza,Congrès Parti communiste chinois,OL,Manchester United,Jean-Luc Lahaye,Varane,Caen \u2013 Rodez,Lara Fabian,2022,10
3750,3786,NL,UK,2022-10-23 08:05:02,Morning,Dietrich Mateschitz,Loting KNVB-beker,Merel Westrik,RKC  Ajax,Feyenoord,Manchester United,Vitesse  Emmen,UFC,Xi Jinping,Liverpool,Real Madrid - Sevilla,Pegida,NS Publieksprijs,MVV,Hart van Nederland,Carly Simon,Haaland,Formule 1,F1,Edith Schippers,2022,10
3751,3787,IT,UK,2022-10-23 08:05:02,Morning,Red Bull,Samuel Peron,Brad Pitt,L-Gante,Cina,Listeria,Francesco Gabbani,Egger,Barella,Smallfoot,Ternana Genoa,Chelsea-Manchester United,Nottingham Forest  Liverpool,Spal-Cosenza,Reggina-Perugia,Frosinone-Bari,Roma-Napoli,Lorenzo Biagiarelli,Francesco Valdiserri,Manchester City,2022,10
3752,3788,AUS,UK,2022-10-23 08:05:02,Morning,Man City vs Brighton,Everton vs Crystal Palace,Dietrich Mateschitz,Real Madrid vs Sevilla,Sean O'Malley,Manchester United,F1 qualifying,T.J. Dillashaw,Volkanovski,Telethon,Xi Jinping,Sydney FC,Ireland vs Sri Lanka,When We Were Young festival,England vs Afghanistan,Red Bull,Belal Muhammad,Flooding Brisbane,Spirit of Tasmania Geelong,Carly Simon,2022,10
3754,3790,US,UK,2022-10-23 18:58:04,Evening,India vs Pakistan,Southampton vs Arsenal,Tottenham vs Newcastle,Russell Wilson,Lions vs Cowboys,Leeds United vs Fulham,Wolves vs Leicester City,Clippers,Keenan Allen,Cavs,Clemson football,Chelsea vs Man United,Man City vs Brighton,UCLA football,Astros vs Yankees,Iowa football,Carly Simon,Real Madrid,76ers,LSU,2022,10
3755,3791,UK,UK,2022-10-23 18:58:04,Evening,Pakistan vs India,Wolves vs Leicester City,Aston Villa vs Brentford,Leeds United vs Fulham,Swansea City,Doctor Who,Watford vs Luton Town,When We Were Young festival,Meghan Markle,The turning,Jacob Rees-Mogg,Joe Rogan,Tom Jones The Voice UK,Travis Scott,Hasbulla,Aaron Danks,Xi Jinping,Chelsea vs Man United,Nottm Forest vs Liverpool,Man City vs Brighton,2022,10
3757,3793,DE,UK,2022-10-23 18:58:04,Evening,Tübingen OB-Wahl,VfL Bochum,Schalke,DFB-Pokal-Auslosung,Georgine Kellermann,KSC,Fortuna Düsseldorf,Rainer Schaller,Dietrich Mateschitz,HSV gegen 1. FC Magdeburg,Hertha gegen Schalke,Helene Fischer,Jürgen Drews,BVB,FC Bayern München,Xi Jinping,Hoffenheim \u2013 Bayern,Roland Kaiser,Stefan Mross,RTL-Wasserspiele,2022,10
3758,3794,FR,UK,2022-10-23 18:58:04,Evening,Angers \u2013 Rennes,Nice \u2013 Nantes,F1,Toulouse \u2013 Strasbourg,Troyes \u2013 Lorient,Clermont \u2013 Brest,UFC 280,Reims \u2013 Auxerre,Southampton \u2013 Arsenal,Dietrich Mateschitz,Tottenham \u2013 Newcastle,Nicolas Sarkozy,Claude Lelouch,Bigflo et Oli,Lea Star Academy,Lille \u2013 Monaco,Kherson,Casque Apple,Narbonne,Orages vigilance orange Météo France,2022,10
3759,3795,NL,UK,2022-10-23 18:58:04,Evening,Groningen  PSV,Dietrich Mateschitz,Brand Delft,AZ,Cambuur  Twente,Rishi Sunak,Southampton. Arsenal,Loting KNVB-beker,Tottenham. Newcastle,Merel Westrik,Varane,Trinko Keen,Feyenoord,Ajax,Manchester United,Vitesse  Emmen,UFC,Liverpool,Xi Jinping,Pegida,2022,10
3760,3796,IT,UK,2022-10-23 18:58:04,Evening,Malcolm Occhetto,Dietrich Mateschitz,Heather Parisi,Matteo Berrettini,Pisa-Modena,Palermo-Cittadella,Giorgio Panariello,Nek,Ora legale,Gianmarco Tamberi,Southampton 'Arsenal,Tottenham-Newcastle,Ballando con le Stelle eliminato,Tina Cipollari,Haaland,Di Maio,Garrison,Sassuolo-Inter,Betis  atlético Madrid,Torres Olbia,2022,10
3761,3797,AUS,UK,2022-10-23 18:58:04,Evening,Aston Villa vs Brentford,Leeds United vs Fulham,Wolves vs Leicester City,Tottenham vs Newcastle,Man City vs Brighton,Liverpool,Charlie Teo,Southampton vs Arsenal,Manchester United,Dietrich Mateschitz,Sean O'Malley,Constellation Cup,Travis Scott,F1 qualifying,Telethon,T.J. Dillashaw,Xi Jinping,DIPG brain tumour,Sydney FC,When We Were Young Festival,2022,10
3763,3799,US,UK,2022-10-24 08:05:03,Morning,Dallas Cowboys,World Series 2022,Washington Commanders,Lakers,Raiders,Broncos,Penn State football,Tua Tagovailoa,Chiefs vs 49ers,Barcelona vs Athletic Club,House of the Dragon Season 2,F1,Christian McCaffrey,Denver Broncos,Chargers,Diwali,Tottenham vs Newcastle,Southampton vs Arsenal,World Series schedule,Browns vs Ravens,2022,10
3764,3800,UK,UK,2022-10-24 08:05:03,Morning,Slim Dusty,Rishi Sunak,Happy Diwali 2022,Arshad Sharif,Doctor Who,Wolves vs Leicester City,Pakistan vs India,Aston Villa vs Brentford,Leeds United vs Fulham,Barcelona vs Athletic Club,Chris Kamara,Becky Hill,Travis Scott,Watford vs Luton Town,Tom Jones The Voice UK,Roma vs Napoli,Jacob Rees-Mogg,Tim Cook,Brentford,Arctic Monkeys,2022,10
3766,3802,DE,UK,2022-10-24 08:05:03,Morning,Rishi Sunak,Diwali,Bauma,Boris Palmer,HSV,Schalke,VfL Bochum,Georgine Kellermann,Sonnenfinsternis,Galatasaray,Eike immel,F1 Austin,Dietrich Mateschitz,Rainer Schaller,Hertha gegen Schalke,BVB,Helene Fischer,F1,RTL Wasserspiele,Xi Jinping,2022,10
3767,3803,FR,UK,2022-10-24 08:05:03,Morning,Gilbert Montagné,Lakers,Atletico Madrid,Bombe sale,Travis Scott,Jean-Marc Morandini,Amibe mangeuse de cerveau,Lille \u2013 Monaco,Veronique Sanson,F1,Nice \u2013 Nantes,Angers \u2013 Rennes,Conty,Troyes \u2013 Lorient,Toulouse \u2013 Strasbourg,Clermont \u2013 Brest,Les animaux fantastiques,Tremblement de terre,Reims \u2013 Auxerre,Tottenham \u2013 Newcastle,2022,10
3768,3804,NL,UK,2022-10-24 08:05:03,Morning,Gideon van Meijeren,Divali,Travis Scott,Formule 1,Groningen  PSV,F1,Volendam  Heerenveen,Brand Delft,Dietrich Mateschitz,Cambuur  Twente,AZ,Lewis Capaldi,Rishi Sunak,Grand Prix Radio,Lance Stroll,Trinko Keen,Ajax,Feyenoord,Xi Jinping,Pegida,2022,10
3769,3805,IT,UK,2022-10-24 08:05:03,Morning,JohnnyDepp,Boca Juniors,Virtus Bologna,ATP Vienna,LECCE  JUVENTUS,Tim Burton,San Raffaele,Taranto,Galatasaray,Diwali,Salman Rushdie,Emilia Clarke,Gavi,Warriors  Kings,Malcolm Occhetto,Fiorentina-Inter,Paola Barale,Osimhen,Tottenham-Newcastle,Heather Parisi,2022,10
3770,3806,AUS,UK,2022-10-24 08:05:03,Morning,Slim Dusty,Diwali,Diwali 2022,Tottenham vs Newcastle,Rishi Sunak,Leeds United vs Fulham,Doctor Who,Lakers,Barcelona vs Athletic Club,Ross Lyon,Arshad Sharif,Warriors vs Kings,Brandon Ingram,Lakers vs Trail Blazers,Bangladesh vs Netherlands,Aston Villa,Samoa vs Greece,Melbourne Cup Day,India,House of the Dragon season 2,2022,10
3772,3808,US,UK,2022-10-24 18:58:04,Evening,Utah Jazz,Najee Harris,Arshad Sharif,P.J. Walker,Justin Verlander,Jazz,Dallas Cowboys,Dolphins,Bryce Harper,Rishi Sunak,Lakers,Diwali,Raiders,Washington Commanders,Broncos,World Series 2022,Denver Broncos,Penn State football,House of the Dragon season 2,Chiefs vs 49ers,2022,10
3773,3809,UK,UK,2022-10-24 18:58:04,Evening,Slim Dusty,Rishi Sunak,Diwali,Arshad Sharif,BBC news Live,Villa,Nadine Dorries,Martine Croxall,The Pact,Nadhim Zahawi,Caroline Quentin,West Ham vs Bournemouth,Glow,Zimbabwe vs South Africa,Roma,House of the Dragon season 2,Doctor Who,Aston Villa vs Brentford,Wolves vs Leicester City,Leeds United vs Fulham,2022,10
3775,3811,DE,UK,2022-10-24 18:58:04,Evening,Rishi Sunak,SWR1 Hitparade,House of the Dragon Staffel 2,Bauma,Wer weiß denn sowas,Dietrich Mateschitz,Boris Palmer,Schalke,DFB-Pokal-Auslosung,Helene Fischer!,HSV,Sonnenfinsternis,VfL Bochum,Galatasaray,100.000 Mark Show,Eike immel,KSC,F1 Austin,Rainer Schaller,Hertha gegen Schalke,2022,10
3776,3812,FR,UK,2022-10-24 18:58:04,Evening,Morandini,Mine de lithium Allier,Eclipse solaire,Lillers,FC Barcelone,Gilbert Montagné,Bombe sale,Kylie Jenner,Motion de censure,Lakers,Kanye West,Genshin Impact,Atletico Madrid,Greta Thunberg,House of the Dragon saison 2,Logitech,Lambert Wilson,Orpea,Doctor Who,Lille \u2013 Monaco,2022,10
3777,3813,NL,UK,2022-10-24 18:58:04,Evening,Gideon van Meijeren,Streefkerk,Hypotheekrente,NEC,Divali,Philips,Hamilton,Omroep west,Travis Scott,Formule 1,F1,Dietrich Mateschitz,Brand Delft,Rishi Sunak,Volendam  Heerenveen,AZ,FC Groningen,Lewis Capaldi,Tim Cook,Cambuur,2022,10
3778,3814,IT,UK,2022-10-24 18:58:04,Evening,Udinese-Torino,Eclissi solare,Benfica-Juventus,ATP Vienna,Diwali,San Raffaele,Bonus psicologo,Boca Juniors,Mina Settembre quinta puntata,Johnny Depp,ATP Basilea,San Raffaele onomastico,Gavi,Warriors  Kings,Virtus Bologna,Alex Zanardi,Galatasaray,Salman Rushdie,Alonso,Lecce - Juventus,2022,10
3779,3815,AUS,UK,2022-10-24 18:58:04,Evening,Slim Dusty,Diwali,F1,Rishi Sunak,Doctor Who,House of the Dragon season 2,Lakers,Ross Lyon,Judith Durham,Arshad Sharif,Zimbabwe vs South Africa,Bangladesh vs Netherlands,Brandon Ingram,Warriors vs Kings,Tim Cook,Aston Villa,Manly Lodge,Melbourne Cup Day,Lauri Markkanen,The Power of the Doctor,2022,10
3781,3817,US,UK,2022-10-25 08:05:03,Morning,Leslie Jordan,Patriots,School shooting today,Matt Ryan,Kanye West,Celtics,Nets,Warriors,Adidas,Merrick Garland,Utah Jazz,Aaron Judge,Suns,Sixers,Geno Smith,Denver Nuggets,Knicks,Ted Cruz,Miami Heat,Drake,2022,10
3782,3818,UK,UK,2022-10-25 08:05:03,Morning,Michael Carrick,Rakie Ayola,Slim Dusty,Rishi Sunak,Leslie Jordan,Diwali,West Ham vs Bournemouth,Akshata Murthy,The Pact,Unai Emery,House of the Dragon season 2,Arshad Sharif,Kanye West,Martine Croxall,Tim Gough,Guy Hands,London Marathon ballot results,Tom Baker,Infosys,Caroline Quentin,2022,10
3784,3820,DE,UK,2022-10-25 08:05:03,Morning,Jugendwort 2022,Nürnberg,Rishi Sunak,Champions League,Leslie Jordan,House of the Dragon Staffel 2,SWR1 Hitparade,iOS 16.1,FC Barcelona,Kanye West,Die Bürgermeisterin,China-Aktien,macOS Ventura,Dormagen,Dietrich Mateschitz,Sonnenfinsternis,Helene Fischer!,Boris Palmer,HSV,Schalke,2022,10
3785,3821,FR,UK,2022-10-25 08:05:03,Morning,Ligue des champions,Cyril Hanouna,Salaire Mbappé,Jordan Bardella,Morandini,Eclipse solaire,Motion de censure,Leslie Jordan,Imerys,House of the Dragon saison 2,OBSEQUES de Lola,Le Havre \u2013 Metz,Barca,Bombe sale,West Ham \u2013 Bournemouth,FC Barcelone,Gilbert Montagné,Kanye West,Sophia Aram,Greta Thunberg,2022,10
3786,3822,NL,UK,2022-10-25 08:05:03,Morning,PEC Zwolle,Padel,Myanmar,Leslie Jordan,Hypotheekrente,NEC,Philips,Alonso,Hamilton,Qatar,FvD,Omroep west,Travis Scott,Max Verstappen,Rishi Sunak,Dietrich Mateschitz,Brand Delft,Lewis Capaldi,FC Groningen,Tim Cook,2022,10
3787,3823,IT,UK,2022-10-25 08:05:03,Morning,Patrizia Rossetti,Daniele del Moro,Kanye West,Chiara Nasti,Stasera tutto è possibile ospiti,Alfio Scandurra,Psg-Maccabi Haifa,Grifo,Gricia,Udinese-Torino,Eclissi solare 25 ottobre,Champions League,Ascoli-Cagliari,Leslie Jordan,Vendetta film,Dinamo Zagabria-Milan,Unbroken,Antonino Spinalbese,ATP Vienna,Allarme rosso,2022,10
3788,3824,AUS,UK,2022-10-25 08:05:03,Morning,Leslie Jordan,Kanye West,West Ham vs Bournemouth,Budget,Ben Simmons,Infosys,Tonga vs Wales,Tucker Carlson,Mandy Moore,Solar eclipse,John Spender,F1 Daniel Ricciardo,Grizzlies vs Nets,Mac Jones,Slim Dusty,Rishi Sunak,F1,Diwali,Doctor Who,Akshata Murthy,2022,10
3790,3826,US,UK,2022-10-25 18:58:02,Evening,Powerball,Champions League,Brittney Griner,Ash Carter,Solar eclipse,UEFA Champions League,Noah Cyrus,Katy Perry,Tucker Carlson,Harmony Montgomery,Leslie Jordan,Patriots,Kanye West,School shooting today,Matt Ryan,Mac Jones,Celtics,Nets,Warriors,Charlie Crist,2022,10
3791,3827,UK,UK,2022-10-25 18:58:02,Evening,WhatsApp Down,Champions League,Suella Braverman,RB Salzburg vs Chelsea,Solar eclipse,Jacob Rees-Mogg,Paul Mullin,Rees-Mogg,Sri Lanka vs Australia,Mel Stride,Michael Carrick,Celtic vs Shakhtar Donetsk,Rakie Ayola,Ford Fiesta,UEFA Champions League,Slim Dusty,Rishi Sunak,Leslie Jordan,Diwali,West Ham vs Bournemouth,2022,10
3793,3829,DE,UK,2022-10-25 18:58:02,Evening,WhatsApp-Störung,Jugendwort 2022,Nürnberg,Linde-Aktie,SAP-Aktie,Sonnenfinsternis,Rishi Sunak,Champions League,Leslie Jordan,Kanye West,Champions League heute,Antje Hermenau,Wer weiß denn sowas,House of the Dragon Staffel 2,iOS 16.1,Gaspreis,macOS Ventura,SWR1,Dietrich Mateschitz,Sonnenfinsternis,2022,10
3794,3830,FR,UK,2022-10-25 18:58:02,Evening,WhatsApp,Ligue des champions,Éric Dupond-Moretti Cyril Hanouna,Accident A13 gendarme tué,Roanne,Laura Felpin,RB Leipzig \u2013 Real Madrid,Nathalie Loiseau,Salaire Mbappé,Dortmund \u2013 Manchester City,Ant-Man 3,Benfica \u2013 Juventus,Eclipse solaire,Morandini,Leslie Jordan,Motion de censure,Imerys,Kanye West,Le Havre \u2013 Metz,Barca,2022,10
3795,3831,NL,UK,2022-10-25 18:58:02,Evening,WhatsApp storing,Rishi Sunak,Champions League,SkyShowtime,Kanye West,PEC Zwolle,Welmoed Sijtsma,Chelsea,Myanmar,Donald Duck,Leslie Jordan,Hypotheekrente,Taylor Swift,Philips,Alonso,Qatar,Hamilton,FvD,Omroep west,Max Verstappen,2022,10
3796,3832,IT,UK,2022-10-25 18:58:02,Evening,Whatsapp down,Daniele del Moro,Ciao,Bonus occhiali,Sapienza,Inter-Viktoria plze\u0148,Kanye West,Chiara Nasti,PSG-Maccabi Haifa,Rossella Brescia,Patrizia Rossetti,Francesco Paolantoni,Pogba,Chelsea,Alfio Scandurra,Serracchiani,Quota 41,Flat tax,Stasera Tutto è Possibile ospiti,Zoe Cristofoli,2022,10
3797,3833,AUS,UK,2022-10-25 18:58:02,Evening,RB Salzburg vs Chelsea,Ant-Man Quantumania,Leslie Jordan,WhatsApp,Budget 2022,Sri Lanka vs Australia,Kanye West,UK prime minister,Champions League,Medibank,Ben Simmons,Unai Emery,Solar eclipse,UEFA Champions League,Manga,Tucker Carlson,Tonga vs Wales,Cabinet of Curiosities,Bejeweled music video,Mac Jones,2022,10
3799,3835,US,UK,2022-10-26 08:05:03,Morning,Fetterman-Oz Debate,Earthquake,Champions League,PSG VS MACCABI HAIFA,Powerball,RB Leipzig vs Real Madrid,Brittney Griner,Man City,Real Madrid,Auto Repair,UEFA Champions League,Cabinet of Curiosities,Bradley Beal,Ash Carter,Barbarian,Greavard,Solar eclipse,Steve Lacy,Funeral Homes,Katy Perry,2022,10
3800,3836,UK,UK,2022-10-26 08:05:03,Morning,Ireland vs England,Ilford,Burnley,WhatsApp Down,Champions League,Man City,PSG vs Maccabi Haifa,Suella Braverman,Celtic vs Shakhtar Donetsk,RB Leipzig vs Real Madrid,Benfica vs Juventus,Solar eclipse,Jacob Rees-Mogg,Dinamo Zagreb vs Milan,Rishi Sunak Cabinet,Paul Mullin,Therese Coffey,Steve Barclay,Cabinet of Curiosities,Stormzy,2022,10
3802,3838,DE,UK,2022-10-26 08:05:03,Morning,WhatsApp-Störung,Sonnenfinsternis,Jugendwort 2022,UEFA Champions League,Erling Haaland,Horst Lichter,Juventus,Chelsea,Steinmeier,Harvey Weinstein,Brittney Griner,Moukoko,Champions League,RB Leipzig gegen Real Madrid,Sonnenfinsternis 2022,Rishi Sunak,Kanye West,Leslie Jordan,Bayern barca,Antje Hermenau,2022,10
3803,3839,FR,UK,2022-10-26 08:05:03,Morning,ZFE,Puff,Paris-sg \u2013 Maccabi Haïfa,RB Leipzig \u2013 Real Madrid,Benfica \u2013 Juventus,Dortmund \u2013 Manchester City,WhatsApp,Dinamo Zagreb \u2013 AC Milan,Champions League,Roanne,Séville \u2013 Copenhague,Harry Potter,Accident A13 gendarme tué,Claudio capeo,Celine Dion,Eintracht Francfort \u2013 Marseille,Cyril Hanouna,Alex Hugo,Le prenom,Edouard Baer,2022,10
3804,3840,NL,UK,2022-10-26 08:05:03,Morning,Ongehoord Nederland,WhatsApp storing,Champions League,Rishi Sunak,Ajax Liverpool,Jinek,Kanye West,SkyShowtime,Manchester City,Real Madrid,Benfica,Chelsea,Welmoed Sijtsma,Haaland,Thomas Dekker,Donald Duck,Leslie Jordan,Taylor Swift,Philips,Jong PSV  Helmond Sport,2022,10
3805,3841,IT,UK,2022-10-26 08:05:03,Morning,Iva Zanicchi,Piantedosi,Club Brugge-Porto,Dargen D'Amico,Alessia Pifferi,Rovigo,Suns-Warriors,Erling Haaland,Brittney Griner,Ajax-Liverpool,Ornella Vanoni,Whatsappdown,Psg  Maccabi Haifa,RB Lipsia-Real Madrid,Borussia Dortmund-Manchester City,Elenoire Ferruzzi,Iling-Junior,Inter Viktoria Plze\u0148,Daniele del Moro,Champions League oggi,2022,10
3806,3842,AUS,UK,2022-10-26 08:05:03,Morning,PSG vs Maccabi Haifa,RB Leipzig vs Real Madrid,Man City,Benfica vs Juventus,Charlie Teo,Knotfest Australia,Darrell Brooks,Lilydale,Cricket Australia,EUROPA LEAGUE,Brittney Griner,Amou Haji,Bhai Dooj 2022,Dyson Daniels,Bruce Lehrmann Brittany Higgins,Celtic,Billy Dib,Leslie Jordan,Sri Lanka vs Australia,Champions League,2022,10
3808,3844,US,UK,2022-10-26 18:58:02,Evening,Clippers,Kamala Harris,Lee Zeldin,Phil Kessel,Tales of the Jedi,Fetterman Oz debate,Earthquake,Champions League,Powerball,Yeezy,Brittney Griner,Real Madrid,Man City,Auto Repair,Benfica vs Juventus,UEFA Champions League,Dallas Mavericks,PSG,Cabinet of Curiosities,Barbarian,2022,10
